GHGRP ID,Landfill ID,Landfill Name,State,City,County,Ownership Type,Landfill Owner Organization(s),Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Finish Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided,Latitude,Longitude
1001949.0,631,Cedar Rapids Linn County Solid Waste Landfill #2,IA,Marion,Linn,Public,Cedar Rapids-Linn County Solid Waste Agency,4474729.0,2021.0,Yes,0.932,,701-0,Operational,Project #1,2013-05-31,2023-08-06,Electricity,Cogeneration,,"(1) CAT G3520C engine, waste heat from engine-generator set is captured & used to heat County's new 44,000 sq ft Resource Recovery Building and also to melt snow on concrete traffic areas",1.6,1.6,,Central Iowa Power Cooperative (CIPCO),,,"Blackhawk Technology Company; Caterpillar, Inc.",Yes,0.08096,0.00829,42.09371,-91.55547
1002899.0,2304,Central County Solid Waste Disposal Complex,FL,Nokomis,Sarasota,Public,"Sarasota County, FL",6666727.0,2021.0,Yes,2.756,0.113,180397-0,Operational,Project #1,2015-02-12,2023-08-06,Electricity,Reciprocating Engine,,"(3) lean-burn CAT G3520C engine/generator sets at first, (1) additional engine as LFG increases",3.78,4.8,1.97,JEA,"Aria Energy, LLC; Innovative Energy Systems, LLC","Archaea Energy, LLC","Caterpillar, Inc.",No,0.19127,0.01958,27.201577,-82.390646
1002899.0,2304,Central County Solid Waste Disposal Complex,FL,Nokomis,Sarasota,Public,"Sarasota County, FL",6666727.0,2021.0,Yes,2.756,0.113,180397-1,Operational,"Project #1, Expansion #1",2020-01-01,2023-08-06,Electricity,Reciprocating Engine,,(1) lean-burn CAT G3520C engine/generator set added,1.26,1.6,0.76,"City of Jacksonville, FL; JEA","Aria Energy, LLC","Archaea Energy, LLC","Caterpillar, Inc.",No,0.06376,0.00653,27.201577,-82.390646
1007673.0,623,Central Disposal Landfill,IA,Lake Mills,Winnebago,Private,WM,6491155.0,2021.0,Yes,0.888,0.023,693-2,Operational,"Project #1, De-Expansion #2",2017-10-01,2023-08-06,Electricity,Reciprocating Engine,,"(5) Caterpillar 3516 engines, at 800 kW each",1.85,4.0,1.02,Dairyland Power Cooperative,"WM Renewable Energy, LLC",,"Caterpillar, Inc.",Yes,0.09361,0.00959,43.382,-93.572
1008022.0,11480,Central Kentucky Landfill,KY,Georgetown,Scott,Private,Waste Services of the Bluegrass,3869433.0,2021.0,Yes,0.907,0.627,181006-0,Operational,Project #1,2015-11-23,2023-08-06,Electricity,Reciprocating Engine,,gensets for electricity and eventually CHP; 6.5-mile underground transmission line delivers electricity from landfill to plant; (1) engine in late 2015 or early 2016 and (1) additional engine in mid-2019,0.41,1.0,0.25,Toyota,,,,Unknown,0.02075,0.00212,38.346693,-84.545753
1006283.0,1845,Central LF,RI,Johnston,Providence,Private,Rhode Island Resource Recovery Corporation,40436176.0,2021.0,Yes,15.289,1.147,166424-2,Operational,"Project #1, Expansion #2",2005-12-01,2023-08-06,Electricity,Reciprocating Engine,,(4) Caterpillar units at 1.5 MW each,6.0,6.4,,ISO - New England,Rhode Island Resource Recovery Corporation; Ridgewood Renewable Power LLC,Broadrock Renewables LLC,"Caterpillar, Inc.",Unknown,0.30361,0.03109,41.80468,-71.50216
1006283.0,1845,Central LF,RI,Johnston,Providence,Private,Rhode Island Resource Recovery Corporation,40436176.0,2021.0,Yes,15.289,1.147,180983-0,Operational,Project #2,2013-03-31,2023-08-06,Electricity,Combined Cycle,,"32.8 MW electricity, 91,956 lbs/hr heat recovery steam, 1,200 tons of chilled water",32.8,35.7,,National Grid,Macquarie Infrastructure Partners II,,,No,1.65973,0.16994,41.80468,-71.50216
1006990.0,2232,"Central Sanitary Landfill, Inc.",MI,Pierson,Montcalm,Private,"Republic Services, Inc.",8558218.0,2021.0,Yes,2.463,1.053,180320-0,Operational,Project #1,2018-01-01,2023-08-06,Electricity,Reciprocating Engine,,(1) CAT G3520C engine and (1) CAT G3516 engine,2.2,2.4,1.41,Consumers Energy,"North American Natural Resources, Inc. (NANR)",,"Caterpillar, Inc.; Fluid Components International (FCI)",No,0.11132,0.0114,43.33783,-85.52274
1006990.0,2232,"Central Sanitary Landfill, Inc.",MI,Pierson,Montcalm,Private,"Republic Services, Inc.",8558218.0,2021.0,Yes,2.463,1.053,180320-1,Operational,"Project #1, Expansion #1",2020-08-07,2023-08-06,Electricity,Reciprocating Engine,,(1) CAT G3520C engine,,1.6,,Consumers Energy,"North American Natural Resources, Inc. (NANR)",,"Caterpillar, Inc.",No,0.0,0.0,43.33783,-85.52274
,1607,Centralia LF,WA,Centralia,Lewis,Public,Lewis County Public Services,1769760.0,,Yes,0.077,0.0,1686-0,Operational,Project #1,2001-01-01,2023-08-06,Direct,Leachate Evaporation,,,,,0.077,Centralia LF,,,,No,0.00755,0.00067,46.696669,-122.9633
1004341.0,2062,Cerro Colorado LF,NM,Albuquerque,Bernalillo,Public,"City of Albuquerque, EHD, NM",15712969.0,2021.0,Yes,1.181,0.931,180105-0,Operational,Project #1,2013-06-13,2023-08-06,Direct,Boiler,,"2-mile pipeline to 3 boilers at county detention center to heat water, part of system pumping the methane is solar-powered",,,0.25,Bernalillo County Metropolitan Detention Center,,,,Unknown,0.02451,0.00216,35.0105,-106.877
1007617.0,987,Chaffee LF,NY,Chaffee,Erie,Private,WM,14510319.0,2021.0,Yes,2.708,0.249,1059-0,Operational,Project #1,2007-08-01,2023-08-06,Electricity,Reciprocating Engine,,(6) Caterpillar 3516 engines,4.6,4.8,2.32,Constellation,"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.23277,0.02383,42.582,-78.505
1007617.0,987,Chaffee LF,NY,Chaffee,Erie,Private,WM,14510319.0,2021.0,Yes,2.708,0.249,1059-1,Operational,"Project #1, Expansion #1",2009-08-01,2023-08-06,Electricity,Reciprocating Engine,,(2) Caterpillar 3516 engines,0.84,1.6,0.76,Constellation,"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.04251,0.00435,42.582,-78.505
1008252.0,832,Champ Landfill,MO,Maryland Heights,St. Louis,Private,"Waste Connections, Inc.",25401472.0,2021.0,Yes,9.357,3.667,166964-0,Operational,Project #1,1983-01-01,2023-08-06,Direct,Direct Thermal,,"oil burner and rotary dryers at North Asphalt plant, boiler at concrete facility",,,,Breckenridge Ready-Mix,,,,Yes,0.0,0.0,38.743,-90.46
1008252.0,832,Champ Landfill,MO,Maryland Heights,St. Louis,Private,"Waste Connections, Inc.",25401472.0,2021.0,Yes,9.357,3.667,166964-1,Operational,"Project #1, Expansion #1",2009-01-01,2023-08-06,Direct,Direct Thermal,,"Mid-Valley Radiants 22 ft, low intensity, infrared heater rated at 70,000 btuh (NG) installed out of the box used to keep the chill off a raw material bin at asphalt plant",,,0.01,Breckenridge Ready-Mix,,,,Yes,0.00098,9e-05,38.743,-90.46
1008252.0,832,Champ Landfill,MO,Maryland Heights,St. Louis,Private,"Waste Connections, Inc.",25401472.0,2021.0,Yes,9.357,3.667,180973-0,Operational,Project #4,2012-06-12,2023-08-06,Electricity,Gas Turbine,,(3) Solar Mercury turbines producing 4.6 MW each; H2S removed by SulfaTreat system; siloxane removal,6.19,13.8,4.31,Ameren Missouri,Ameren Missouri,Ameren Missouri,Parker Hannifin Filtration and Separation Division; Solar Turbines Incorporated; SulfaTreat; Vilter Manufacturing LLC,Yes,0.31322,0.03207,38.743,-90.46
1008252.0,832,Champ Landfill,MO,Maryland Heights,St. Louis,Private,"Waste Connections, Inc.",25401472.0,2021.0,Yes,9.357,3.667,180973-1,Operational,"Project #4, Expansion #1",2021-01-01,2023-08-06,Electricity,Gas Turbine,,(3) Solar Mercury turbines producing 4.6 MW each; H2S removed by SulfaTreat system; siloxane removal,1.97,,1.07,Ameren Missouri,Ameren Missouri,Ameren Missouri,Parker Hannifin Filtration and Separation Division; Solar Turbines Incorporated; SulfaTreat; Vilter Manufacturing LLC,Yes,0.09969,0.01021,38.743,-90.46
1008252.0,832,Champ Landfill,MO,Maryland Heights,St. Louis,Private,"Waste Connections, Inc.",25401472.0,2021.0,Yes,9.357,3.667,902-0,Operational,Project #3,1997-01-01,2023-08-06,Direct,Boiler,,0.7 mile pipeline,,,0.3,"Pattonville High School, MO",,,,Yes,0.02941,0.00259,38.743,-90.46
1007583.0,1575,Charles City County SLF,VA,Charles City,Charles City,Private,WM,19973229.0,2021.0,Yes,5.863,2.643,180276-0,Operational,Project #2,2004-03-01,2023-08-06,Electricity,Reciprocating Engine,,"(48) used Detroit Diesel tractor trailer, dual-fuel engines (Model 6063-GK60) each driving a 340-kW generator, peaking plant",2.1,16.8,1.13,"PJM Interconnection, LLC",INGENCO,"Archaea Energy, LLC",,No,0.10626,0.01088,37.43919,-77.13331
1007583.0,1575,Charles City County SLF,VA,Charles City,Charles City,Private,WM,19973229.0,2021.0,Yes,5.863,2.643,180276-1,Operational,"Project #2, Expansion #1",2016-01-01,2023-08-06,Electricity,Reciprocating Engine,,"(48) used Detroit Diesel tractor trailer, dual-fuel engines (Model 6063-GK60) each driving a 340-kW generator, peaking plant",4.13,,2.09,,INGENCO,"Archaea Energy, LLC",,No,0.20898,0.0214,37.43919,-77.13331
1003099.0,1071,Charlotte Motor Speedway Landfill V,NC,Concord,Cabarrus,Private,"Republic Services, Inc.",36465817.0,2021.0,Yes,6.051,0.551,1144-0,Operational,Project #1,1999-12-15,2023-08-06,Electricity,Gas Turbine,,1 Taurus unit with capacity of 5.3 MW,4.0,5.3,2.1,Duke Energy,,Fortistar Methane Group,Solar Turbines Incorporated,No,0.20241,0.02072,35.3457,-80.6826
1003099.0,1071,Charlotte Motor Speedway Landfill V,NC,Concord,Cabarrus,Private,"Republic Services, Inc.",36465817.0,2021.0,Yes,6.051,0.551,1144-1,Operational,"Project #1, Expansion #1",2012-06-06,2023-08-06,Electricity,Gas Turbine,,(2) Solar Taurus 60-7901 combustion gas turbines each driving a 5.75 MW generator,7.5,11.5,3.4,Duke Energy,Fortistar Methane Group,Fortistar Methane Group,Solar Turbines Incorporated,No,0.37951,0.03886,35.3457,-80.6826
1005488.0,990,Chautauqua County Landfill,NY,Jamestown,Chautauqua,Public,"Chautauqua County, NY",8297264.0,2021.0,Yes,2.141,0.0,201322-0,Operational,Project #3,2022-06-12,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"expected output of 500,000 MMBtu/yr",,,,Trillium,Chautauqua Green Energy LLC,Chautauqua Green Energy LLC,,No,0.0,0.0,42.2015,-79.3156
1002010.0,1829,Cherry Island Landfill,DE,Wilmington,New Castle,Public,Delaware Solid Waste Authority,17163541.0,2021.0,Yes,4.318,0.576,181101-0,Operational,Project #2,2013-08-01,2023-08-06,Electricity,Cogeneration,,"LFG piped 4 miles to chemical manufacturer for use in (2) 1,100 kWe C1100N6C CHP engines; recovered heat used in boiler system",1.58,2.2,0.63,Croda Atlas Point,Cummins Power Generation,Cummins Power Generation,Cummins Power Generation,No,0.07995,0.00819,39.7308,-75.52
1002010.0,1829,Cherry Island Landfill,DE,Wilmington,New Castle,Public,Delaware Solid Waste Authority,17163541.0,2021.0,Yes,4.318,0.576,181101-1,Operational,"Project #2, Expansion #1",2021-06-30,2023-08-06,Electricity,Cogeneration,,"LFG will arrive thru existing LFG pipeline; 2-MW low-emission, lean-burn Cummins C2000 N6 recip engine generator and waste heat recovery system, exhaust heat will be used to produce steam replacing NG that was being used to pre-heat boiler feed water",2.0,2.0,,Croda Atlas Point,,,Cummins Power Generation,Unknown,0.1012,0.01036,39.7308,-75.52
1002010.0,1829,Cherry Island Landfill,DE,Wilmington,New Castle,Public,Delaware Solid Waste Authority,17163541.0,2021.0,Yes,4.318,0.576,200448-0,Operational,Project #3,2016-07-31,2023-08-06,Electricity,Cogeneration,,Piping LFG to WWTP for sludge drying and CHP units (2 Cummins engines); plan to co-fire with WWTP biogas,2.5,4.0,1.15,City of Wilmington WWTP,Cummins Power Generation,Cummins Power Generation,Cummins Power Generation,No,0.1265,0.01295,39.7308,-75.52
1007795.0,1346,Chestnut Ridge LF,TN,Heiskell,Anderson,Private,WM,20750679.0,2021.0,Yes,2.487,0.567,1422-0,Operational,Project #1,1992-01-01,2023-08-06,Electricity,Reciprocating Engine,,"(4) Caterpillar 3516 generators, 95% runtime efficiency",2.5,3.2,1.39,Knoxville Utilities Board; Tennessee Valley Authority (TVA),Bio Energy Partners,"WM Renewable Energy, LLC","Caterpillar, Inc.",No,0.1265,0.01295,36.115,-84.038
1007795.0,1346,Chestnut Ridge LF,TN,Heiskell,Anderson,Private,WM,20750679.0,2021.0,Yes,2.487,0.567,1422-1,Operational,"Project #1, Expansion #1",2011-01-01,2023-08-06,Electricity,Reciprocating Engine,,(1) Caterpillar 1.6-MW 3520 engine,1.1,1.6,0.53,Tennessee Valley Authority (TVA),"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.05566,0.0057,36.115,-84.038
1007669.0,775,Chicopee Landfill (WMI),MA,Chicopee,Hampden,Private,WM,12870494.0,2019.0,Yes,1.759,0.028,845-2,Operational,"Project #1, De-Expansion #1",2019-01-01,2023-08-06,Electricity,Reciprocating Engine,,(3) GE Jenbacher 1.9-MW IC engines and (1) GE Jenbacher 2.1-MW IC engine,3.78,7.8,1.96,Chicopee Electric Light,"Ameresco, Inc.",,GE Energy - Jenbacher Gas Engines,No,0.19127,0.01958,42.1659,-72.538
1002992.0,105,Chiquita Canyon SLF,CA,Castaic,Los Angeles,Private,"Waste Connections, Inc.",45906797.0,2021.0,Yes,11.727,7.827,161-0,Operational,Project #1,2010-11-23,2023-08-06,Electricity,Gas Turbine,,(2) Solar Mercury 50 turbines,6.0,9.2,3.9,Southern California Public Power Authority (SCPPA),"Ameresco, Inc.",,Solar Turbines Incorporated,No,0.30361,0.03109,34.42806,-118.64661
1008012.0,474,CID Recycling and Disposal Facility,IL,Chicago,Cook,Private,WM,31065972.0,2007.0,Yes,1.944,0.015,539-2,Operational,"Project #1, De-Expansion #2",2012-01-01,2023-08-06,Electricity,Gas Turbine,,"3 Centaur units installed in 1988, 1 removed in 1999 and 1 removed in 2011",2.33,3.1,1.89,Commonwealth Edison Company (ComEd),Bio Energy Partners,"WM Illinois Renewable Energy, LLC",Solar Turbines Incorporated,No,0.1179,0.01207,41.655,-87.578
1004976.0,1880,Citizens Disposal Landfill,MI,Grand Blanc,Genesee,Private,"Republic Services, Inc.",15754824.0,2021.0,Yes,3.655,0.164,166928-0,Operational,Project #1,1994-07-01,2023-08-06,Electricity,Cogeneration,,"waste heat from electricity generation is used to heat maintenance facility, three CAT 3516 engines initially",2.4,2.4,1.296,Consumers Energy,Granger Energy,,"Caterpillar, Inc.",No,0.12144,0.01243,42.91468,-83.72249
1004976.0,1880,Citizens Disposal Landfill,MI,Grand Blanc,Genesee,Private,"Republic Services, Inc.",15754824.0,2021.0,Yes,3.655,0.164,166928-2,Operational,"Project #1, Expansion #2",2003-04-01,2023-08-06,Electricity,Cogeneration,,(1) additional Caterpillar 3516 engine,0.8,0.8,0.432,Consumers Energy,Granger Energy,,"Caterpillar, Inc.",No,0.04048,0.00414,42.91468,-83.72249
1004976.0,1880,Citizens Disposal Landfill,MI,Grand Blanc,Genesee,Private,"Republic Services, Inc.",15754824.0,2021.0,Yes,3.655,0.164,166928-3,Operational,"Project #1, Expansion #3",2010-07-01,2023-08-06,Electricity,Cogeneration,,(1) additional Caterpillar 3516 engine,0.8,0.8,0.432,Michigan Public Power Agency (MPPA),Granger Energy,,"Caterpillar, Inc.",No,0.04048,0.00414,42.91468,-83.72249
1004976.0,1880,Citizens Disposal Landfill,MI,Grand Blanc,Genesee,Private,"Republic Services, Inc.",15754824.0,2021.0,Yes,3.655,0.164,166928-4,Operational,"Project #1, Expansion #4",2012-08-01,2023-08-06,Electricity,Cogeneration,,"(2) Caterpillar 3520 engines (one of these replaced an existing 3516), for a total of 7 engines",2.0,3.2,,Michigan Public Power Agency (MPPA),Granger Energy,,"Caterpillar, Inc.",No,0.1012,0.01036,42.91468,-83.72249
1004848.0,10081,City of Bristol Virginia Integrated Solid Waste Management Facility,VA,Bristol,Bristol city,Public,"City of Bristol, VA",5118879.0,2021.0,Yes,0.469,0.039,180819-0,Operational,Project #1,2015-12-18,2023-08-06,Electricity,Reciprocating Engine,,(12) overhauled diesel engines from commercial trucks use LFG and fuel oil to generate power (was 18 engines originally),0.73,3.6,0.43,Tennessee Valley Authority (TVA),INGENCO,"Archaea Energy, LLC",,No,0.03694,0.00378,36.6035,-82.1543
1002359.0,2207,City of Charleston Landfill,WV,Charleston,Kanawha,Public,"City of Charleston, WV",5539030.0,2021.0,Yes,1.306,0.629,200981-0,Operational,Project #2,2018-02-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"LFG dried in mechanical chiller, goes into series of carbon beds and through 3 states of compression, then through membrane to remove CO2, clean stream is 97% CH4 and 3% N2, vehicle fuel use downstream; the CO2 stream will be liquefied and sold too",,,0.677,Mountaineer Gas Company,Tallarico Energy,Tallarico Energy,,No,0.06638,0.00534,38.31279,-81.61854
1010661.0,2,City of Decatur-Morgan County Regional MSW Landfill,AL,Trinity,Morgan,Public,"City of Decatur, AL; Morgan County, AL",6556314.0,2021.0,Yes,0.817,0.077,181062-0,Operational,Project #2,2010-08-02,2023-08-06,Electricity,Reciprocating Engine,,(1) Caterpillar 3516 electrical generator; GraniteFuel SRT added for siloxane removal,0.68,0.9,0.37,Tennessee Valley Authority (TVA),Granger Energy,EDL Energy,"Caterpillar, Inc.",No,0.03441,0.00352,34.6175,-87.10163
1010661.0,2,City of Decatur-Morgan County Regional MSW Landfill,AL,Trinity,Morgan,Public,"City of Decatur, AL; Morgan County, AL",6556314.0,2021.0,Yes,0.817,0.077,181062-1,Operational,"Project #2, Expansion #1",2011-07-31,2023-08-06,Electricity,Cogeneration,,"(1) Caterpillar 3516 electrical generator with heat recovery to help heat new recycling center (10,800 sq ft) during winter; GraniteFuel SRT added for siloxane removal",0.69,0.9,0.37,Tennessee Valley Authority (TVA),"City of Decatur, AL","City of Decatur, AL","Caterpillar, Inc.; GraniteFuel",Yes,0.03492,0.00357,34.6175,-87.10163
1007078.0,1063,City of Durham SLF,NC,Durham,Durham,Public,"City of Durham, NC",3600000.0,,Yes,1.14,,1136-1,Operational,"Project #1, De-Expansion #1",2018-01-01,2023-08-06,Electricity,Reciprocating Engine,,"GE Jenbacher engine with heat rate about 9,200 to 9,300 Btu/kWh",1.8,,0.82,Duke Energy,"Methane Power, LLC","Biogas Energy Solutions, LLC","GE Energy - Jenbacher Gas Engines; Nixon Energy Solutions; Unison Solutions, Inc.",No,0.09108,0.00933,36.02604,-78.85641
1007276.0,11822,City of Edinburg Landfill,TX,Edinburg,Hidalgo,Public,"City of Edinburg, TX",13599489.0,2021.0,Yes,2.823,0.445,181051-0,Operational,Project #1,2016-05-03,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements and catalytic oxygen removal - removes CO2, H2O, H2S, siloxanes, and other impurities from LFG, RNG is transported and sold into adjoining natural gas pipeline and used for vehicle fuel",,,2.34,Clean Energy Renewables,"Morrow Renewables, LLC","Morrow Renewables, LLC",,No,0.22943,0.01846,26.397651,-98.125471
1001614.0,2153,City of Fargo Landfill,ND,Fargo,Cass,Public,"City of Fargo, ND",7339860.0,2021.0,Yes,0.745,0.107,180222-0,Operational,Project #1,2002-05-15,2023-08-06,Direct,Boiler,,"1.5-mile pipeline to oilseed processing/crushing plant, LFG provides 1/3 of plant's thermal energy needs (1/3 from sunflower hulls, 1/3 from NG); (2) boilers with rated heat inputs of 25 and 40 MMBtu/hr co-fired with NG",,,0.87,Cargill,,,,Yes,0.0853,0.00752,46.8835,-96.8613
1001614.0,2153,City of Fargo Landfill,ND,Fargo,Cass,Public,"City of Fargo, ND",7339860.0,2021.0,Yes,0.745,0.107,180979-0,Operational,Project #2,2007-01-01,2023-08-06,Electricity,Cogeneration,,"(1) Caterpillar G3516 engine powers 2 baling machines and other landfill facilities, waste engine/exhaust heat will be used at campus transfer station",0.8,0.925,0.26,City of Fargo Landfill; Minnkota Power Cooperative,,,"Caterpillar, Inc.",No,0.04048,0.00414,46.8835,-96.8613
1006026.0,2052,City of Fort Smith Landfill,AR,Fort Smith,Sebastian,Public,"City of Fort Smith Department of Sanitation, AR",10522765.0,2021.0,Yes,2.739,0.0,180840-0,Operational,Project #2,2006-05-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements to remove CO2, H2O, H2S, siloxanes, and other impurities from LFG, RNG is transported and sold into adjoining natural gas pipeline to be used for vehicle fuel",,,3.14,"Anew Climate, LLC; Summit Utilities, Inc.","Cambrian Energy; Morrow Renewables, LLC","Cambrian Energy; Morrow Renewables, LLC",,No,0.30787,0.02478,35.2926,-94.3704
1006978.0,1064,City of Greensboro White Street Landfill,NC,Greensboro,Guilford,Public,"City of Greensboro, NC",9685166.0,2021.0,Yes,1.884,1.224,200964-0,Operational,Project #2,2019-06-30,2023-08-06,Electricity,Reciprocating Engine,,(1) generator,1.55,1.6,0.66,Duke Energy,ReNew Petra,ReNew Petra,Piedmont Automation,No,0.07843,0.00803,36.107,-79.73
